site,genus,sp,subsp,common_name,source
DSNY,Pseudemys,floridana,peninsularis,Peninsula Cooter,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Pseudemys,nelsoni,,Florida Redbelly Turtle,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Trachemys,scripta,elegans,Red-eared Slider,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Terrapene,carolina,bauri,Florida Box Turtle,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Gopherus,polyphemus,,Gopher Tortoise,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Acris,gryllus,dorsalis,Florida Cricket Frog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Hyla,cinerea,,Green Treefrog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Hyla,squirella,,Squirrel Treefrog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Hyla,femoralis,,Pine Woods Treefrog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Hyla,gratiosa,,Barking Treefrog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Osteopilus,septentrionalis,,Cuban Treefrog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Pseudacris,nigrita,verrucosa,Florida Chorus Frog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Pseudacris,occularis,,Little Grass Frog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Bufo,quercicus,,Oak Toad,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Bufo,terrestris,,Southern Toad,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Bufo,marinus,,Marine Toad,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Gastrophryne,carolinensis,,Eastern Narrowmouth Toad,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Eleutherodactylus,planirostris,,Greenhouse Frog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Rana,capito,aesopus,Florida Gopher Frog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Rana,catesbeiana,,Bullfrog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Rana,grylio,,Pig Frog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Rana,sphenocephala,sphenocephala,Florida Leopard Frog,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Scaphiopus,holbrooki,,Eastern Spadefoot,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Amphiuma,means,,Two-toed Amphiuma,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Eurycea,quadridigitata,,Dwarf Salamander,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Notophthalmus,viridescens,piaropicola,Peninsula Newt,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Pseudobranchus,axanthus,axanthus,Narrow-striped Dwarf Siren,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Siren,intermedia,intermedia,Lesser Siren,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
DSNY,Siren,lacertina,,Greater Siren,http://www.mendeley.com/c/5154105534/g/2058663/reptiles-and-amphibians-of-highlands-county/
